Task_3.py :-

$jupyter nbconvert --to script Task_3.ipynb
$python -m cProfile Task_3.py
         2986275 function calls (2952765 primitive calls) in 48.169 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3820    0.005    0.000    0.008    0.000 inspect.py:2467(__init__)
    28437    0.002    0.000    0.002    0.000 inspect.py:2517(name)
    13976    0.001    0.000    0.001    0.000 inspect.py:2521(default)
     1202    0.000    0.000    0.000    0.000 inspect.py:2525(annotation)
    49967    0.004    0.000    0.004    0.000 inspect.py:2529(kind)
       55    0.000    0.000    0.000    0.000 inspect.py:2533(replace)
       64    0.000    0.000    0.000    0.000 inspect.py:2551(__str__)
        1    0.000    0.000    0.000    0.000 inspect.py:2590(BoundArguments)
     2502    0.001    0.000    0.001    0.000 inspect.py:2609(__init__)
        1    0.000    0.000    0.003    0.003 inspect.py:27(<module>)
        1    0.000    0.000    0.000    0.000 inspect.py:2720(Signature)
     1617    0.004    0.000    0.006    0.000 inspect.py:2750(__init__)
       28    0.000    0.000    0.000    0.000 inspect.py:276(isbuiltin)
     4870    0.001    0.000    0.002    0.000 inspect.py:2799(<genexpr>)
     1071    0.001    0.000    0.029    0.000 inspect.py:2829(from_callable)
     6315    0.001    0.000    0.001    0.000 inspect.py:2835(parameters)
      154    0.000    0.000    0.000    0.000 inspect.py:2839(return_annotation)
      446    0.000    0.000    0.002    0.000 inspect.py:2843(replace)
     2502    0.029    0.000    0.041    0.000 inspect.py:2879(_bind)
     2502    0.002    0.000    0.043    0.000 inspect.py:3010(bind)
       28    0.000    0.000    0.000    0.000 inspect.py:3035(__str__)
     1071    0.001    0.000    0.030    0.000 inspect.py:3081(signature)
     1099    0.001    0.000    0.002    0.000 inspect.py:484(unwrap)
     1187    0.000    0.000    0.001    0.000 inspect.py:504(_is_wrapper)
      107    0.000    0.000    0.000    0.000 inspect.py:525(_findclass)
      107    0.000    0.000    0.001    0.000 inspect.py:535(_finddoc)
     2387    0.002    0.000    0.033    0.000 inspect.py:594(getdoc)
     2672    0.021    0.000    0.036    0.000 inspect.py:613(cleandoc)
      143    0.000    0.000    0.000    0.000 inspect.py:63(ismodule)
      143    0.000    0.000    0.000    0.000 inspect.py:714(getmodule)
      271    0.000    0.000    0.000    0.000 inspect.py:72(isclass)
      107    0.000    0.000    0.000    0.000 inspect.py:80(ismethod)
        1    0.000    0.000    0.000    0.000 inspect.py:878(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:880(BlockFinder)
       28    0.000    0.000    0.000    0.000 inspect.py:90(ismethoddescriptor)
        1    0.000    0.000    0.001    0.001 integer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 integer.py:233(IntegerArray)
        1    0.000    0.000    0.000    0.000 integer.py:32(_IntegerDtype)
        6    0.000    0.000    0.000    0.000 integer.py:593(_create_comparison_method)
       16    0.000    0.000    0.000    0.000 integer.py:684(_create_arithmetic_method)
        1    0.000    0.000    0.000    0.000 interface.py:41(<module>)
        1    0.000    0.000    0.000    0.000 interface.py:507(_CustomLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:53(LinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:553(_AdjointLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:573(_TransposedLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:604(_SumLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:632(_ProductLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:661(_ScaledLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:688(_PowerLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:723(MatrixLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:738(_AdjointMatrixOperator)
        1    0.000    0.000    0.000    0.000 interface.py:753(IdentityOperator)
        1    0.000    0.000    0.012    0.012 interpolate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interpolate.py:1331(BPoly)
        1    0.000    0.000    0.000    0.000 interpolate.py:1882(NdPPoly)
        1    0.000    0.000    0.000    0.000 interpolate.py:2311(RegularGridInterpolator)
        1    0.000    0.000    0.000    0.000 interpolate.py:2695(_ppform)
        1    0.000    0.000    0.000    0.000 interpolate.py:329(interp1d)
        1    0.000    0.000    0.000    0.000 interpolate.py:699(_PPolyBase)
        1    0.000    0.000    0.000    0.000 interpolate.py:91(interp2d)
        1    0.000    0.000    0.000    0.000 interpolate.py:922(PPoly)
        1    0.000    0.000    0.001    0.001 interpolation.py:31(<module>)
        2    0.000    0.000    0.017    0.009 interval.py:1(<module>)
        1    0.000    0.000    0.001    0.001 interval.py:113(IntervalArray)
        3    0.000    0.000    0.000    0.000 interval.py:1262(_setop)
        1    0.000    0.000    0.000    0.000 interval.py:129(SetopCheck)
        4    0.000    0.000    0.000    0.000 interval.py:135(__init__)
        4    0.000    0.000    0.000    0.000 interval.py:138(__call__)
        1    0.000    0.000    0.001    0.001 interval.py:170(IntervalIndex)
        4    0.000    0.000    0.000    0.000 isoparser.py:22(_takes_ascii)
        1    0.000    0.000    0.000    0.000 isoparser.py:42(isoparser)
        1    0.000    0.000    0.000    0.000 isoparser.py:43(__init__)
        1    0.000    0.000    0.000    0.000 isoparser.py:9(<module>)
        1    0.000    0.000    0.006    0.006 iterative.py:1(<module>)
        4    0.000    0.000    0.000    0.000 iterative.py:119(set_docstring)
        4    0.000    0.000    0.000    0.000 iterative.py:120(combine)
        1    0.000    0.000    0.000    0.000 iterators.py:5(<module>)
        1    0.000    0.000    0.005    0.005 ivp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ivp.py:24(OdeResult)
        1    0.000    0.000    0.002    0.002 kde.py:21(<module>)
        1    0.000    0.000    0.000    0.000 kde.py:41(gaussian_kde)
        1    0.000    0.000    0.000    0.000 kdtree.py:182(KDTree)
        1    0.000    0.000    0.000    0.000 kdtree.py:253(node)
        1    0.000    0.000    0.000    0.000 kdtree.py:269(leafnode)
        1    0.000    0.000    0.000    0.000 kdtree.py:274(innernode)
        1    0.000    0.000    0.000    0.000 kdtree.py:3(<module>)
        1    0.000    0.000    0.000    0.000 kdtree.py:83(Rectangle)
        1    0.000    0.000    0.000    0.000 laguerre.py:1769(Laguerre)
        1    0.000    0.000    0.000    0.000 laguerre.py:60(<module>)
        1    0.000    0.000    0.015    0.015 lapack.py:776(<module>)
       48    0.000    0.000    0.000    0.000 lapack.py:834(backtickrepl)
        1    0.000    0.000    0.000    0.000 lazy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lazy.py:118(<listcomp>)
        1    0.000    0.000    0.000    0.000 lazy.py:121(LazySet)
        2    0.000    0.000    0.000    0.000 lazy.py:139(__new__)
        2    0.000    0.000    0.000    0.000 lazy.py:144(LazySet)
       84    0.000    0.000    0.000    0.000 lazy.py:149(lazy)
        1    0.000    0.000    0.000    0.000 lazy.py:16(LazyDict)
        1    0.000    0.000    0.000    0.000 lazy.py:172(<listcomp>)
        1    0.000    0.000    0.000    0.000 lazy.py:71(LazyList)
        2    0.000    0.000    0.000    0.000 lazy.py:84(__new__)
        2    0.000    0.000    0.000    0.000 lazy.py:91(LazyList)
       62    0.000    0.000    0.000    0.000 lazy.py:96(lazy)
        1    0.000    0.000    0.273    0.273 lazy.py:97(_lazy)
        1    0.000    0.000    0.000    0.000 lbfgsb.py:401(LbfgsInvHessProduct)
        1    0.000    0.000    0.002    0.002 lbfgsb.py:9(<module>)
        1    0.000    0.000    0.002    0.002 least_squares.py:1(<module>)
        6    0.000    0.000    0.006    0.001 legend.py:1022(_find_best_position)
        6    0.000    0.000    0.003    0.000 legend.py:1037(<listcomp>)
       18    0.000    0.000    0.001    0.000 legend.py:1048(<genexpr>)
       18    0.000    0.000    0.000    0.000 legend.py:1052(<genexpr>)
        3    0.000    0.000    0.000    0.000 legend.py:1115(_get_legend_handles)
        1    0.000    0.000    0.000    0.000 legend.py:1145(_get_legend_handles_labels)
        1    0.000    0.000    0.000    0.000 legend.py:1161(_parse_legend_args)
        1    0.000    0.000    0.004    0.004 legend.py:22(<module>)
        1    0.000    0.000    0.000    0.000 legend.py:269(Legend)
        1    0.000    0.000    0.002    0.002 legend.py:292(__init__)
        1    0.000    0.000    0.000    0.000 legend.py:50(DraggableLegend)
        5    0.000    0.000    0.000    0.000 legend.py:546(_set_artist_props)
        1    0.000    0.000    0.000    0.000 legend.py:557(_set_loc)
        6    0.000    0.000    0.000    0.000 legend.py:566(_get_loc)
        6    0.000    0.000    0.006    0.001 legend.py:571(_findoffset)
        3    0.000    0.000    0.024    0.008 legend.py:588(draw)
        2    0.000    0.000    0.000    0.000 legend.py:640(get_default_handler_map)
        1    0.000    0.000    0.000    0.000 legend.py:661(get_legend_handler_map)
        4    0.000    0.000    0.000    0.000 legend.py:675(get_legend_handler)
        1    0.000    0.000    0.002    0.002 legend.py:701(_init_legend_box)
        1    0.000    0.000    0.000    0.000 legend.py:787(<listcomp>)
        6    0.000    0.000    0.001    0.000 legend.py:821(_auto_legend_data)
        6    0.000    0.000    0.001    0.000 legend.py:836(<listcomp>)
        6    0.000    0.000    0.000    0.000 legend.py:838(<listcomp>)
        1    0.000    0.000    0.000    0.000 legend.py:871(set_title)
       60    0.000    0.000    0.000    0.000 legend.py:933(get_bbox_to_anchor)
        1    0.000    0.000    0.000    0.000 legend.py:940(set_bbox_to_anchor)
       60    0.000    0.000    0.002    0.000 legend.py:984(_get_anchored_bbox)
        1    0.000    0.000    0.000    0.000 legend_handler.py:132(HandlerNpoints)
        7    0.000    0.000    0.000    0.000 legend_handler.py:136(__init__)
        2    0.000    0.000    0.000    0.000 legend_handler.py:155(get_numpoints)
        2    0.000    0.000    0.000    0.000 legend_handler.py:161(get_xdata)
        1    0.000    0.000    0.000    0.000 legend_handler.py:176(HandlerNpointsYoffsets)
        4    0.000    0.000    0.000    0.000 legend_handler.py:181(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:208(HandlerLine2D)
        3    0.000    0.000    0.000    0.000 legend_handler.py:212(__init__)
        2    0.000    0.000    0.001    0.000 legend_handler.py:229(create_artists)
        1    0.000    0.000    0.000    0.000 legend_handler.py:24(<module>)
        1    0.000    0.000    0.000    0.000 legend_handler.py:260(HandlerPatch)
        2    0.000    0.000    0.000    0.000 legend_handler.py:264(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:306(HandlerLineCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:338(HandlerRegularPolyCollection)
        3    0.000    0.000    0.000    0.000 legend_handler.py:341(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:412(HandlerPathCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:423(HandlerCircleCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:43(HandlerBase)
        1    0.000    0.000    0.000    0.000 legend_handler.py:433(HandlerErrorbar)
        1    0.000    0.000    0.000    0.000 legend_handler.py:436(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:541(HandlerStem)
        1    0.000    0.000    0.000    0.000 legend_handler.py:545(__init__)
       11    0.000    0.000    0.000    0.000 legend_handler.py:59(__init__)
        4    0.000    0.000    0.000    0.000 legend_handler.py:63(_update_prop)
        1    0.000    0.000    0.000    0.000 legend_handler.py:637(HandlerTuple)
        1    0.000    0.000    0.000    0.000 legend_handler.py:652(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:689(HandlerPolyCollection)
        4    0.000    0.000    0.000    0.000 legend_handler.py:69(_default_update_prop)
        4    0.000    0.000    0.000    0.000 legend_handler.py:72(update_prop)
        2    0.000    0.000    0.000    0.000 legend_handler.py:80(adjust_drawing_area)
        2    0.000    0.000    0.001    0.000 legend_handler.py:89(legend_artist)
        1    0.000    0.000    0.000    0.000 legendre.py:1804(Legendre)
        1    0.000    0.000    0.000    0.000 legendre.py:83(<module>)
        1    0.000    0.000    0.001    0.001 lgmres.py:4(<module>)
        1    0.000    0.000    0.002    0.002 lil.py:2(<module>)
        1    0.000    0.000    0.000    0.000 lil.py:20(lil_matrix)
        1    0.000    0.000    0.005    0.005 linalg.py:10(<module>)
       17    0.000    0.000    0.000    0.000 linalg.py:111(get_linalg_error_extobj)
       17    0.000    0.000    0.000    0.000 linalg.py:116(_makearray)
       34    0.000    0.000    0.000    0.000 linalg.py:121(isComplexType)
       17    0.000    0.000    0.000    0.000 linalg.py:134(_realType)
       17    0.000    0.000    0.000    0.000 linalg.py:144(_commonType)
       17    0.000    0.000    0.000    0.000 linalg.py:203(_assertRankAtLeast2)
       17    0.000    0.000    0.000    0.000 linalg.py:209(_assertNdSquareness)
       17    0.003    0.000    0.004    0.000 linalg.py:486(inv)
        1    0.000    0.000    0.000    0.000 linalg.py:52(LinAlgError)
        1    0.000    0.000    0.000    0.000 linalg.py:82(_determine_error_states)
      186    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
      186    0.000    0.000    0.002    0.000 linecache.py:15(getline)
      186    0.000    0.000    0.002    0.000 linecache.py:37(getlines)
       62    0.000    0.000    0.003    0.000 linecache.py:53(checkcache)
        1    0.000    0.000    0.003    0.003 linecache.py:6(<module>)
        1    0.000    0.000    0.001    0.001 linecache.py:82(updatecache)
      107    0.000    0.000    0.007    0.000 lines.py:1005(get_path)
      267    0.000    0.000    0.000    0.000 lines.py:1022(set_antialiased)
      267    0.000    0.000    0.000    0.000 lines.py:1034(set_color)
